OrderID,OrderDate,UnitCost,Price,OrderQty,CostOfSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
795,5/14/2012,94.6547778531328,121,10,946.547778531328,1210,263.452221468672,Store,No Discount,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Cheshire,United Kingdom
396,12/9/2012,422.186256854864,1520,9,3799.67631169378,13604,9804.32368830623,Online,North America Spring Promotion,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
664,8/31/2012,57.3029749086894,1520,12,687.635698904273,18240,17552.3643010957,Online,North America Back-to-School Promotion,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
399,8/16/2012,29.5987318358568,208,12,355.184782030282,2454.4,2099.21521796972,Catalog,North America Back-to-School Promotion,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
690,4/14/2012,170.591302726768,208,10,1705.91302726768,2080,374.086972732317,Store,No Discount,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,New Bedford,United States
842,11/26/2012,103.556142489762,208,13,1346.22985236691,2704,1357.77014763309,Store,North America Holiday Promotion,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Montreal,Canada
1137,3/6/2012,104.008710025732,208,10,1040.08710025732,2080,1039.91289974268,Reseller,No Discount,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
1295,12/6/2011,1.94444570204229,160,13,25.2777941265498,2080,2054.72220587345,Reseller,Asian Holiday Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
401,2/9/2013,0.274673424909394,14.19,9,2.47206082418455,119.196,116.723939175815,Store,Asian Spring Promotion,Contoso Phone with Memory Dialing-single line E88 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Bangkok,Thailand
1590,9/12/2013,98.6296940799487,149,10,986.296940799487,1490,503.703059200514,Online,No Discount,Proseware Duplex Scanner M200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
854,10/19/2012,32.2664300528301,209,24,774.394321267922,4765.2,3990.80567873208,Store,European Holiday Promotion,Proseware High Speed Laser M2000 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Cheshire,United Kingdom
1230,6/25/2014,114.641251544754,209,12,1375.69501853705,2424.4,1048.70498146295,Online,North America Back-to-School Promotion,Proseware High Speed Laser M2000 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
1477,6/23/2014,55.4034430889122,118,20,1108.06886177824,2360,1251.93113822176,Reseller,No Discount,Proseware Laser Fax Printer M250 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
404,9/4/2012,140.667781370824,186.9,10,1406.67781370824,1869,462.322186291761,Store,No Discount,A. Datum Bridge Digital Camera M300 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Manitowoc,United States
599,8/15/2013,89.2404620506066,159,12,1070.88554460728,1844.4,773.514455392721,Store,North America Back-to-School Promotion,"Proseware Color Ink jet Fax, Copier, Phone M250 White","Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Cambridge,United Kingdom
409,2/16/2014,167.464251777384,657,9,1507.17826599646,5814.45,4307.27173400354,Reseller,North America Spring Promotion,Fabrikam SLR Camera X148 Gold,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
1179,9/23/2013,113.02449427803,236,30,3390.73482834091,7080,3689.26517165909,Online,No Discount,Proseware Slim-Design Fax Machine with Answering System X180 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
410,6/5/2012,219.260355410333,310,12,2631.124264924,3627,995.875735076003,Store,North America Back-to-School Promotion,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Everett,United States
893,12/14/2012,123.960553753565,310,18,2231.28996756416,5487,3255.71003243584,Catalog,North America Spring Promotion,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
1484,11/26/2012,11.9175601991409,310,13,154.928282588832,3844,3689.07171741117,Store,North America Holiday Promotion,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Calgary,Canada
701,1/14/2014,37.3465394436074,229,9,336.118854992467,2026.65,1690.53114500753,Store,North America Spring Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Beaumont,United States
1721,8/13/2014,42.5418409004391,229,9,382.876568103952,1992.3,1609.42343189605,Store,European Back-to-Scholl Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Ljubljana,Slovenia
566,5/11/2012,67.4016599646885,102,5,337.008299823442,510,172.991700176558,Store,No Discount,Proseware Photo Ink jet Printer E290 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Hackensack,United States
1768,7/15/2012,5.72120734346219,102,6,34.3272440607732,581.4,547.072755939227,Store,North America Back-to-School Promotion,Proseware Photo Ink jet Printer E290 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Brooklyn,United States
1126,5/19/2013,126.511715054186,163,10,1265.11715054186,1630,364.882849458141,Store,No Discount,Proseware Office Jet All-in-One Printer M500 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berne,Switzerland
419,5/4/2013,128.845850714887,184.5,10,1288.45850714887,1845,556.541492851127,Store,No Discount,A. Datum Consumer Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Denver,United States
865,12/17/2012,58.7887843296535,184.5,18,1058.19811793376,3274.875,2216.67688206624,Online,North America Spring Promotion,A. Datum Consumer Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Bethesda,United States
1442,10/6/2013,8.86193531003701,184.5,13,115.205159030481,2343.15,2227.94484096952,Reseller,Asian Holiday Promotion,A. Datum Consumer Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
420,5/24/2013,603.480893786165,1500,10,6034.80893786165,15000,8965.19106213835,Store,No Discount,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Minden,United States
779,4/30/2012,19.1959606286655,188,12,230.351527543986,2218.4,1988.04847245601,Store,Asian Summer Promotion,Proseware Wireless Photo All-in-One Printer M390 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Hong Kong,China
638,10/13/2014,52.3731128512015,121,13,680.850467065619,1476.2,795.349532934381,Catalog,North America Holiday Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
424,10/22/2013,168.939325358042,299,13,2196.21122965454,3707.6,1511.38877034546,Reseller,Asian Holiday Promotion,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
1567,6/27/2013,94.4572832014574,299,12,1133.48739841749,3588,2454.51260158251,Reseller,No Discount,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
735,5/27/2014,4.81459337703954,129,10,48.1459337703954,1290,1241.8540662296,Reseller,No Discount,Proseware Ink Jet Wireless All-In-One Printer M400 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
1261,10/14/2012,110.553646571513,129,39,4311.59221628899,4876.2,564.60778371101,Reseller,Asian Holiday Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
807,3/23/2012,139.696886761016,159,10,1396.96886761016,1590,193.031132389841,Store,No Discount,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green","Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,New Brunswick,United States
433,9/20/2014,395.83095758408,411,10,3958.3095758408,4110,151.690424159201,Store,No Discount,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Seoul,South Korea
434,1/7/2012,129.861865631871,328,4,519.447462527483,1246.4,726.952537472517,Store,North America Spring Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Aurora,United States
1411,12/9/2013,278.567130529427,328,18,5014.20834952969,5838.4,824.191650470306,Store,North America Spring Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Aurora,United States
1606,11/16/2014,154.37687413441,328,26,4013.79872749466,8462.4,4448.60127250534,Online,North America Holiday Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Bethesda,United States
436,10/10/2012,7.11388866025459,22,13,92.4805525833097,277.2,184.71944741669,Store,North America Holiday Promotion,Contoso 4-Line Expandable Cordless Phone System M900 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Humble,United States
437,10/16/2012,23.6683651202005,328,6,142.010190721203,1705.6,1563.5898092788,Store,North America Holiday Promotion,"Fabrikam SLR Camera 35"" M358 Black","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Pittsfield,United States
438,8/3/2013,40.6431211821744,95,10,406.431211821744,950,543.568788178256,Reseller,No Discount,Contoso Telephoto Conversion Lens M350 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Beijing,China
611,4/10/2013,65.2815521965772,95,10,652.815521965772,950,297.184478034228,Store,No Discount,Contoso Telephoto Conversion Lens M350 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Seattle,United States
806,2/20/2012,9.5246581675769,12.95,4,38.0986326703076,51.8,13.7013673296924,Store,North America Spring Promotion,Contoso Rechargeable Battery E100 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Fort Atkinson,United States
441,12/27/2012,4.8483925192272,11.5,18,87.2710653460896,204.125,116.85393465391,Catalog,North America Spring Promotion,Contoso Smart Battery M901 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
444,5/29/2012,59.1362439876771,322,20,1182.72487975354,6440,5257.27512024646,Catalog,No Discount,Contoso SLR Camera M146 Orange,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
1620,9/1/2013,93.0395253912673,322,9,837.355728521406,2801.4,1964.04427147859,Reseller,European Back-to-Scholl Promotion,Contoso SLR Camera M146 Orange,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
1713,9/27/2013,268.46009126288,322,10,2684.6009126288,3220,535.399087371203,Online,No Discount,Contoso SLR Camera M146 Orange,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
447,10/20/2013,525.366808013619,655,26,13659.5370083541,16113,2453.46299164591,Reseller,North America Holiday Promotion,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Seattle,United States
452,3/19/2013,18.5444947924966,23.9,9,166.90045313247,215.1,48.1995468675304,Store,Asian Spring Promotion,Contoso Digital camera accessory kit M200 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Bishkek,Kyrgyzstan
741,1/25/2013,23.6383792282239,29.9,18,425.490826108031,530.725,105.234173891969,Reseller,North America Spring Promotion,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
455,6/12/2012,288.078583525687,568,12,3456.94300230824,6816,3359.05699769176,Reseller,No Discount,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
1166,6/11/2012,350.776435729781,568,12,4209.31722875738,6816,2606.68277124262,Store,No Discount,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Moscow,Russia
1523,5/16/2012,361.437643451937,568,10,3614.37643451937,5680,2065.62356548063,Store,No Discount,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Trenton,United States
459,6/11/2013,404.274145427568,890,24,9702.57949026164,21360,11657.4205097384,Online,No Discount,Fabrikam Business Videographer 1'' 25mm M600 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
463,2/11/2013,96.6818994238372,1030,9,870.137094814535,9218.5,8348.36290518546,Store,North America Spring Promotion,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Beaumont,United States
1313,7/25/2012,80.2112923211374,1030,9,721.901630890236,9064,8342.09836910976,Store,European Back-to-Scholl Promotion,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Stockholm,Sweden
1040,12/13/2012,1.66214497902238,23.9,8,13.2971598321791,181.64,168.342840167821,Store,European Holiday Promotion,Contoso Digital camera accessory kit M200 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Torino,Italy
466,9/13/2012,42.1290726825072,159.99,10,421.290726825072,1599.9,1178.60927317493,Store,No Discount,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Round Rock,United States
1108,2/10/2012,37.3417589655431,159.99,18,672.151661379776,2831.823,2159.67133862022,Reseller,North America Spring Promotion,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
1614,10/14/2013,16.0694530949766,39.9,13,208.902890234695,506.73,297.827109765305,Store,Asian Holiday Promotion,Contoso Leather Case - case for digital photo camera X20 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Damascus,Syria
1156,6/19/2013,7.97301710731161,15.5,12,95.6762052877393,182.9,87.2237947122607,Store,North America Back-to-School Promotion,Contoso USB Optical Mouse E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Cedar Park,United States
1447,5/31/2012,9.50565884633371,15.5,5,47.5282942316686,77.5,29.9717057683314,Store,No Discount,Contoso USB Optical Mouse E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Grand Junction,United States
1385,8/3/2013,12.9592729809259,22.9,10,129.592729809259,229,99.4072701907415,Store,No Discount,Contoso ADSL Modem Splitter/Filter X 2 E200 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Sydney,Australia
1561,12/28/2011,0.190245180813164,11.9,6,1.14147108487899,64.26,63.118528915121,Store,Asian Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan
492,12/24/2013,11.1523713393007,57.88,9,100.371342053706,515.132,414.760657946294,Catalog,North America Spring Promotion,SV DVD External DVD Burner M200 Grey,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
1676,7/24/2013,14.4691076642533,19.95,12,173.629291971039,231.42,57.7907080289608,Online,North America Back-to-School Promotion,Contoso Car power adapter M90 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
